,train_loss,train_acc,val_acc,test_acc,num_feats,num_emb
0,1.6547068357467651,0.5489583333333333,0.534965034965035,0.534965034965035,4322,40
1,1.6446956992149353,0.5489583333333333,0.534965034965035,0.534965034965035,4322,40
2,1.6521262526512146,0.5489583333333333,0.534965034965035,0.534965034965035,4322,40
3,1.6397253274917603,0.5489583333333333,0.534965034965035,0.534965034965035,4287,40
4,1.631786584854126,0.5489583333333333,0.534965034965035,0.534965034965035,3388,40
5,1.6209617853164673,0.5489583333333333,0.534965034965035,0.534965034965035,2307,40
6,1.612571656703949,0.5489583333333333,0.534965034965035,0.534965034965035,2211,40
7,1.5888850688934326,0.5489583333333333,0.534965034965035,0.541958041958042,2208,40
8,1.5459468960762024,0.5509114583333333,0.534965034965035,0.534965034965035,2213,40
9,1.4911355376243591,0.5989583333333333,0.6573426573426573,0.5874125874125874,2219,40
10,1.4420879483222961,0.7358072916666667,0.6888111888111889,0.6958041958041958,2221,40
11,1.2780866622924805,0.780859375,0.6188811188811189,0.7517482517482518,2229,40
12,1.2940325140953064,0.776953125,0.8636363636363636,0.7552447552447552,2242,40
13,1.1051406860351562,0.87578125,0.6748251748251748,0.8601398601398601,2259,40
14,1.346918761730194,0.6497395833333333,0.9230769230769231,0.8951048951048951,2272,40
15,0.8210250437259674,0.9423177083333334,0.9440559440559441,0.8846153846153846,2278,40
16,0.7268502712249756,0.9227864583333334,0.8811188811188811,0.8811188811188811,2288,40
17,0.753115326166153,0.9462239583333334,0.9545454545454546,0.9440559440559441,2296,40
18,0.6188504099845886,0.9609375,0.9545454545454546,0.9335664335664335,2307,40
19,0.5325455218553543,0.96484375,0.9300699300699301,0.9475524475524476,2315,40
20,0.6079434007406235,0.9375,0.951048951048951,0.9405594405594405,2323,40
21,0.4858778268098831,0.96484375,0.9685314685314685,0.9545454545454546,2331,40
22,0.5469441413879395,0.9412760416666667,0.9195804195804196,0.951048951048951,2338,40
23,0.378132164478302,0.97265625,0.951048951048951,0.9370629370629371,2344,40
24,0.46719521284103394,0.9540364583333334,0.972027972027972,0.951048951048951,2349,40
25,0.3440139889717102,0.9765625,0.9685314685314685,0.9615384615384616,2348,39
26,0.3532106727361679,0.98046875,0.8986013986013986,0.9090909090909091,2346,37
27,0.33022356033325195,0.986328125,0.9475524475524476,0.9755244755244755,2351,37
28,0.2911814749240875,0.98828125,0.8916083916083916,0.9615384615384616,2355,37
29,0.39120642840862274,0.9618489583333334,0.9335664335664335,0.9090909090909091,2354,36
30,0.4091334342956543,0.9579427083333334,0.9790209790209791,0.9090909090909091,2359,35
31,0.45790886878967285,0.9421875,0.9825174825174825,0.9125874125874126,2362,34
32,0.3030737340450287,0.9716145833333334,0.993006993006993,0.958041958041958,2365,34
33,0.2863372340798378,0.98828125,0.9790209790209791,0.9965034965034965,2367,34
34,0.3308454602956772,0.9765625,0.9685314685314685,0.8251748251748252,2368,34
35,0.3482080399990082,0.9765625,0.9755244755244755,0.9825174825174825,2367,34
36,0.33077191561460495,0.984375,0.9825174825174825,0.9335664335664335,2368,34
37,0.4435950443148613,0.95703125,0.9685314685314685,0.9545454545454546,2369,34
38,0.3830856457352638,0.970703125,0.972027972027972,0.958041958041958,2370,34
39,0.30425651371479034,0.986328125,0.9685314685314685,0.986013986013986,2372,34
40,0.42111413925886154,0.953125,0.986013986013986,0.9475524475524476,2372,32
41,0.37416696548461914,0.9657552083333334,0.993006993006993,0.993006993006993,2200,31
42,0.3295210748910904,0.9677083333333334,0.9475524475524476,0.9790209790209791,1872,31
43,0.3384498357772827,0.9765625,0.9055944055944056,0.9545454545454546,1810,30
44,0.44840072095394135,0.966796875,0.9405594405594405,0.9790209790209791,1760,30
45,0.2857087180018425,0.986328125,0.9895104895104895,0.9895104895104895,1736,30
46,0.3607906997203827,0.9598958333333334,0.9265734265734266,0.9195804195804196,1728,30
47,0.2907092720270157,0.990234375,0.9895104895104895,0.9825174825174825,1713,29
48,0.2927124425768852,0.98046875,0.9230769230769231,0.9545454545454546,1691,29
49,0.2573488652706146,0.99609375,0.9755244755244755,0.9685314685314685,1678,29
50,0.3423713743686676,0.982421875,0.958041958041958,0.8776223776223776,1667,29
51,0.3456380143761635,0.978515625,0.8566433566433567,0.993006993006993,1658,29
52,0.3122193366289139,0.978515625,0.9755244755244755,0.9895104895104895,1648,29
53,0.24457354843616486,0.994140625,0.9685314685314685,0.9615384615384616,1643,29
54,0.23110491037368774,0.99609375,0.9790209790209791,0.9895104895104895,1634,29
55,0.36106547713279724,0.96875,0.986013986013986,0.951048951048951,1626,28
56,0.288373626768589,0.984375,0.993006993006993,0.9965034965034965,1619,28
57,0.34013716876506805,0.978515625,0.993006993006993,0.9685314685314685,1613,28
58,0.26123613864183426,0.986328125,0.986013986013986,0.9825174825174825,1599,28
59,0.2848576307296753,0.990234375,0.9895104895104895,0.9685314685314685,1596,28
