,train_loss,train_acc,val_acc,test_acc,num_feats,num_emb
0,1.6573395729064941,0.5394736842105263,0.5269922879177378,0.5269922879177378,3289,40
1,1.6531926393508911,0.5394736842105263,0.5269922879177378,0.5269922879177378,3289,40
2,1.6435115337371826,0.5394736842105263,0.5269922879177378,0.5269922879177378,3289,40
3,1.6381609439849854,0.5394736842105263,0.5269922879177378,0.5269922879177378,3252,40
4,1.6213957071304321,0.5394736842105263,0.5269922879177378,0.5269922879177378,2515,40
5,1.6157450675964355,0.6221804511278195,0.5269922879177378,0.5578406169665809,1746,40
6,1.5484663844108582,0.7266652960526316,0.5269922879177378,0.8611825192802056,1683,40
7,1.4695700407028198,0.7114808505639098,0.6966580976863753,0.5424164524421594,1678,40
8,1.4021354913711548,0.8318403430451128,0.8431876606683805,0.8946015424164524,1681,40
9,1.2764902114868164,0.8430744830827068,0.8174807197943444,0.7660668380462725,1684,40
10,1.2398208379745483,0.8871152490601504,0.9151670951156813,0.9074550128534704,1690,40
11,0.9089962840080261,0.8961466165413534,0.8431876606683805,0.9280205655526992,1696,40
12,0.8928754925727844,0.8570841165413534,0.9305912596401028,0.9305912596401028,1706,40
13,0.69906285405159,0.936281132518797,0.910025706940874,0.7146529562982005,1713,40
14,0.8453396856784821,0.8448807565789473,0.910025706940874,0.8817480719794345,1719,40
15,0.5126321017742157,0.947999882518797,0.9074550128534704,0.8920308483290489,1728,40
16,0.5879417508840561,0.9280280780075187,0.910025706940874,0.9074550128534704,1735,40
17,0.7294508367776871,0.877687382518797,0.9177377892030848,0.9845758354755784,1737,40
18,0.4637415260076523,0.9673842810150376,0.961439588688946,0.9717223650385605,1740,40
19,0.5835680663585663,0.934328007518797,0.8123393316195373,0.9357326478149101,1743,40
20,0.5955943763256073,0.9231966635338346,0.9562982005141388,0.9640102827763496,1751,40
21,0.5019840896129608,0.9397468280075187,0.974293059125964,0.974293059125964,1761,40
22,0.39248397946357727,0.9688968515037594,0.9640102827763496,0.9383033419023136,1766,40
23,0.35635507106781006,0.973390507518797,0.9203084832904884,0.8946015424164524,1769,40
24,0.4136066734790802,0.9669437265037594,0.9074550128534704,0.9897172236503856,1771,40
25,0.5157941430807114,0.9416999530075187,0.9177377892030848,0.9717223650385605,1776,39
26,0.32027265429496765,0.9866218280075187,0.9357326478149101,0.987146529562982,1776,39
27,0.3868734687566757,0.9639185855263157,0.9280205655526992,0.9717223650385605,1777,39
28,0.5967210829257965,0.9260308975563909,0.9511568123393316,0.987146529562982,1781,39
29,0.37433987855911255,0.9788093280075187,0.9768637532133676,0.9974293059125964,1788,37
30,0.3240440785884857,0.978515625,0.9794344473007712,0.974293059125964,1792,37
31,0.3832005560398102,0.9595717810150376,0.9897172236503856,0.9897172236503856,1794,37
32,0.2797093391418457,0.990234375,0.9922879177377892,0.987146529562982,1796,37
33,0.33760692924261093,0.978515625,0.9820051413881749,0.987146529562982,1794,37
34,0.28503960371017456,0.994140625,0.9768637532133676,0.9948586118251928,1796,37
35,0.332389235496521,0.98828125,0.9845758354755784,0.9820051413881749,1795,37
36,0.33000344038009644,0.9747562265037594,0.9897172236503856,0.9717223650385605,1796,35
37,0.26158493757247925,0.998046875,0.9768637532133676,0.987146529562982,1796,35
38,0.3502800017595291,0.9786624765037594,0.9922879177377892,0.9794344473007712,1799,34
39,0.5726771578192711,0.93359375,0.9820051413881749,0.9768637532133676,1805,34
40,0.2960887998342514,0.994140625,0.987146529562982,0.9948586118251928,1804,34
41,0.3195143789052963,0.984375,0.9820051413881749,1.0,1691,34
42,0.3205730840563774,0.982421875,0.987146529562982,0.9922879177377892,1535,34
43,0.323831245303154,0.9884281015037594,0.9845758354755784,0.9897172236503856,1515,35
44,0.38871194422245026,0.9807624530075187,0.9948586118251928,1.0,1499,35
45,0.2672480046749115,0.99609375,0.9974293059125964,1.0,1490,35
46,0.3074199706315994,0.9884281015037594,0.9820051413881749,0.9948586118251928,1481,35
47,0.2944181561470032,0.9849624060150376,0.9948586118251928,0.9922879177377892,1481,35
48,0.3758392333984375,0.97265625,0.9794344473007712,0.9922879177377892,1475,35
49,0.24802971631288528,0.998046875,0.987146529562982,0.9820051413881749,1474,34
50,0.2511862590909004,0.998046875,0.9948586118251928,0.9897172236503856,1466,34
51,0.23571781069040298,0.998046875,0.9640102827763496,0.9948586118251928,1464,34
52,0.24455182999372482,0.998046875,0.9948586118251928,0.9897172236503856,1460,34
53,0.3276774287223816,0.9846687030075187,0.9974293059125964,0.9897172236503856,1456,34
54,0.2947345972061157,0.9846687030075187,0.9948586118251928,0.9974293059125964,1445,34
55,0.3076293021440506,0.9923343515037594,1.0,0.9948586118251928,1440,33
56,0.26867708563804626,0.9867686795112782,0.9974293059125964,0.9922879177377892,1433,33
57,0.25336991995573044,0.994140625,0.9948586118251928,1.0,1430,33
58,0.2540762722492218,0.994140625,0.9948586118251928,0.9974293059125964,1427,33
59,0.335597425699234,0.9774436090225564,0.9948586118251928,0.9974293059125964,1421,33
