,train_loss,train_acc,val_acc,test_acc,num_feats
282,0.1151830181479454,1.0,1.0,1.0,8341
283,0.11524967849254608,1.0,1.0,1.0,8338
284,0.11511708050966263,1.0,1.0,1.0,8333
285,0.11504888534545898,1.0,1.0,1.0,8328
286,0.1150112897157669,1.0,1.0,1.0,8322
287,0.11496783792972565,1.0,1.0,1.0,8318
288,0.11493251472711563,1.0,1.0,1.0,8311
289,0.1149473562836647,1.0,1.0,1.0,8306
290,0.11484872549772263,1.0,1.0,1.0,8304
291,0.11481539160013199,1.0,1.0,1.0,8298
292,0.11478690057992935,1.0,1.0,1.0,8295
293,0.11472617834806442,1.0,1.0,1.0,8292
294,0.11497523635625839,1.0,1.0,1.0,8283
295,0.11464732140302658,1.0,1.0,1.0,8279
296,0.11460939049720764,1.0,1.0,1.0,8276
297,0.1145690530538559,1.0,1.0,1.0,8272
298,0.11577507853507996,1.0,1.0,1.0,8266
299,0.11449205875396729,1.0,1.0,1.0,8260
300,0.114562027156353,1.0,1.0,1.0,8254
301,0.12319309264421463,0.99,1.0,1.0,8247
302,0.11436957120895386,1.0,1.0,1.0,8242
303,0.11433342844247818,1.0,1.0,1.0,8237
304,0.11430463939905167,1.0,1.0,1.0,8233
305,0.11432856321334839,1.0,1.0,1.0,8231
306,0.11425188183784485,1.0,1.0,1.0,8224
307,0.11418383568525314,1.0,1.0,1.0,8219
308,0.11419704556465149,1.0,1.0,1.0,8219
309,0.11410849541425705,1.0,1.0,1.0,8213
310,0.1141548827290535,1.0,1.0,1.0,8207
311,0.11406324803829193,1.0,1.0,1.0,8203
312,0.11403118818998337,1.0,1.0,1.0,8194
313,0.11398757249116898,1.0,1.0,1.0,8189
314,0.11392353475093842,1.0,1.0,1.0,8184
315,0.11399178206920624,1.0,1.0,1.0,8181
316,0.11409568786621094,1.0,1.0,1.0,8176
317,0.11406270414590836,1.0,1.0,1.0,8174
318,0.11462650448083878,1.0,1.0,1.0,8168
319,0.1137835904955864,1.0,1.0,1.0,8167
320,0.1140187680721283,1.0,1.0,1.0,8160
321,0.11366131156682968,1.0,1.0,1.0,8152
322,0.12692846357822418,0.99,1.0,1.0,8149
323,0.11379691958427429,1.0,1.0,1.0,8145
324,0.11388415843248367,1.0,1.0,1.0,8142
325,0.11354901641607285,1.0,1.0,1.0,8138
326,0.11345130205154419,1.0,1.0,1.0,8130
327,0.11341999471187592,1.0,1.0,1.0,8126
328,0.1133718490600586,1.0,1.0,1.0,8118
329,0.11333886533975601,1.0,1.0,1.0,8113
330,0.11331867426633835,1.0,1.0,1.0,8108
331,0.11326297372579575,1.0,1.0,1.0,8099
332,0.11321824043989182,1.0,1.0,1.0,8090
333,0.11321283876895905,1.0,1.0,1.0,8080
334,0.1131313294172287,1.0,1.0,1.0,8070
335,0.11309977620840073,1.0,1.0,1.0,8065
336,0.11305537074804306,1.0,1.0,1.0,8059
337,0.11301398277282715,1.0,1.0,1.0,8050
338,0.11298191547393799,1.0,1.0,1.0,8045
339,0.11294128000736237,1.0,1.0,1.0,8040
340,0.11289387941360474,1.0,1.0,1.0,8038
341,0.11285658180713654,1.0,1.0,1.0,8033
342,0.1128365695476532,1.0,1.0,0.99,8026
343,0.11284506320953369,1.0,1.0,1.0,8020
344,0.11275328695774078,1.0,1.0,1.0,8018
345,0.11277075111865997,1.0,1.0,1.0,8017
346,0.11265814304351807,1.0,1.0,1.0,8006
347,0.11261782795190811,1.0,1.0,1.0,8000
348,0.1125771552324295,1.0,1.0,1.0,7995
349,0.1125437393784523,1.0,1.0,1.0,7984
350,0.11249744892120361,1.0,1.0,1.0,7982
351,0.1124916672706604,1.0,1.0,1.0,7979
352,0.12889307737350464,1.0,1.0,1.0,7968
353,0.11238621175289154,1.0,1.0,1.0,7965
354,0.11234819889068604,1.0,1.0,1.0,7960
355,0.11231131106615067,1.0,1.0,1.0,7952
356,0.1122744083404541,1.0,1.0,1.0,7951
357,0.11226316541433334,1.0,1.0,1.0,7947
358,0.11222025752067566,1.0,1.0,1.0,7938
359,0.11227607727050781,1.0,1.0,1.0,7935
360,0.1137026846408844,1.0,1.0,1.0,7929
361,0.1120900884270668,1.0,0.99,1.0,7925
362,0.1147015318274498,1.0,1.0,1.0,7916
363,0.11225762218236923,1.0,1.0,1.0,7912
364,0.12592965364456177,0.99,1.0,1.0,7908
365,0.1119583398103714,1.0,1.0,1.0,7904
366,0.11219024658203125,1.0,1.0,1.0,7902
367,0.11187154799699783,1.0,1.0,1.0,7896
368,0.11186035722494125,1.0,1.0,1.0,7894
369,0.11177384853363037,1.0,1.0,1.0,7886
370,0.1117461547255516,1.0,1.0,1.0,7881
371,0.11170392483472824,1.0,1.0,1.0,7877
372,0.11166413873434067,1.0,1.0,1.0,7871
373,0.11166300624608994,1.0,1.0,1.0,7870
374,0.11167261749505997,1.0,1.0,1.0,7863
375,0.11153479665517807,1.0,1.0,1.0,7861
376,0.11149346828460693,1.0,1.0,1.0,7859
377,0.11145643889904022,1.0,1.0,1.0,7851
378,0.11141309887170792,1.0,1.0,1.0,7845
379,0.11140313744544983,1.0,1.0,1.0,7839
380,0.11134181171655655,1.0,1.0,1.0,7828
381,0.11129503697156906,1.0,1.0,1.0,7823
382,0.11125847697257996,1.0,1.0,1.0,7818
383,0.11121727526187897,1.0,1.0,1.0,7816
384,0.11118252575397491,1.0,1.0,1.0,7809
385,0.11113916337490082,1.0,1.0,1.0,7806
386,0.11109913885593414,1.0,1.0,1.0,7803
387,0.11106285452842712,1.0,1.0,1.0,7800
388,0.11107249557971954,1.0,1.0,1.0,7794
389,0.11098480224609375,1.0,1.0,1.0,7785
390,0.11094234138727188,1.0,1.0,1.0,7777
391,0.1109023317694664,1.0,1.0,1.0,7769
392,0.11086397618055344,1.0,1.0,1.0,7761
393,0.11083190143108368,1.0,1.0,1.0,7759
394,0.11078859120607376,1.0,1.0,1.0,7754
395,0.11074337363243103,1.0,1.0,1.0,7752
396,0.11070769280195236,1.0,1.0,1.0,7748
397,0.11069849878549576,1.0,1.0,1.0,7738
398,0.11062642186880112,1.0,1.0,1.0,7734
399,0.11061520129442215,1.0,1.0,1.0,7731
400,0.11059100925922394,1.0,1.0,1.0,7726
401,0.11050567030906677,1.0,1.0,1.0,7719
402,0.11047004908323288,1.0,1.0,1.0,7710
403,0.11042699962854385,1.0,1.0,1.0,7706
404,0.11039114743471146,1.0,1.0,1.0,7701
405,0.11034875363111496,1.0,1.0,1.0,7698
406,0.11031161993741989,1.0,1.0,1.0,7693
407,0.11028538644313812,1.0,1.0,1.0,7688
408,0.11023616045713425,1.0,1.0,1.0,7684
409,0.11019161343574524,1.0,1.0,1.0,7679
410,0.11017584800720215,1.0,1.0,1.0,7676
411,0.11010997742414474,1.0,1.0,1.0,7673
412,0.11007063835859299,1.0,1.0,1.0,7669
413,0.11010174453258514,1.0,1.0,1.0,7664
414,0.11000509560108185,1.0,1.0,1.0,7663
415,0.1099608913064003,1.0,1.0,1.0,7660
416,0.10991158336400986,1.0,1.0,1.0,7653
417,0.10990126430988312,1.0,1.0,1.0,7648
418,0.10983606427907944,1.0,1.0,1.0,7642
419,0.10979734361171722,1.0,1.0,1.0,7629
420,0.1097586527466774,1.0,1.0,1.0,7625
421,0.1097121462225914,1.0,1.0,1.0,7618
422,0.10967239737510681,1.0,1.0,1.0,7617
423,0.10965211689472198,1.0,1.0,1.0,7611
424,0.1096724346280098,1.0,1.0,1.0,7599
425,0.10955293476581573,1.0,1.0,1.0,7594
426,0.10951763391494751,1.0,1.0,1.0,7588
427,0.10947491973638535,1.0,1.0,1.0,7581
428,0.10943660140037537,1.0,1.0,1.0,7572
429,0.1094178780913353,1.0,1.0,1.0,7569
430,0.10935419052839279,1.0,1.0,1.0,7565
431,0.10931864380836487,1.0,1.0,1.0,7562
432,0.10927402973175049,1.0,1.0,1.0,7555
433,0.10923346132040024,1.0,1.0,1.0,7551
434,0.10919506847858429,1.0,1.0,1.0,7543
435,0.10915583372116089,1.0,1.0,1.0,7538
436,0.10911959409713745,1.0,1.0,1.0,7533
437,0.10907550156116486,1.0,1.0,1.0,7527
438,0.10903500765562057,1.0,1.0,1.0,7518
439,0.10901965945959091,1.0,1.0,1.0,7511
440,0.10895688831806183,1.0,1.0,1.0,7505
441,0.10893886536359787,1.0,1.0,1.0,7502
442,0.10887623578310013,1.0,1.0,1.0,7497
443,0.10908643156290054,1.0,1.0,1.0,7488
444,0.10879821330308914,1.0,1.0,1.0,7483
445,0.10875732451677322,1.0,1.0,1.0,7479
446,0.10871809720993042,1.0,1.0,1.0,7475
447,0.10867626219987869,1.0,1.0,1.0,7472
448,0.10865992307662964,1.0,1.0,1.0,7462
449,0.10859744250774384,1.0,1.0,1.0,7456
450,0.10855573415756226,1.0,1.0,1.0,7454
451,0.10852158069610596,1.0,1.0,1.0,7448
452,0.1084759533405304,1.0,1.0,1.0,7443
453,0.10843681544065475,1.0,1.0,1.0,7436
454,0.1090216413140297,1.0,1.0,1.0,7433
455,0.10838968306779861,1.0,1.0,1.0,7429
456,0.1083197146654129,1.0,1.0,1.0,7428
457,0.10827849805355072,1.0,1.0,1.0,7423
458,0.10823679715394974,1.0,1.0,1.0,7419
459,0.10820034891366959,1.0,1.0,1.0,7418
460,0.10815984755754471,1.0,1.0,1.0,7412
461,0.1081215888261795,1.0,1.0,1.0,7409
462,0.10807967931032181,1.0,1.0,1.0,7404
463,0.10804165154695511,1.0,1.0,1.0,7399
464,0.10800036787986755,1.0,1.0,1.0,7393
465,0.108054019510746,1.0,1.0,1.0,7388
466,0.10791999101638794,1.0,1.0,1.0,7381
467,0.10788818448781967,1.0,1.0,1.0,7377
468,0.10784336179494858,1.0,1.0,1.0,7367
469,0.10780306160449982,1.0,1.0,1.0,7366
470,0.10775922983884811,1.0,1.0,1.0,7363
471,0.10773134231567383,1.0,1.0,1.0,7356
472,0.10767994076013565,1.0,1.0,1.0,7350
473,0.1076374277472496,1.0,1.0,1.0,7347
474,0.10759981721639633,1.0,1.0,1.0,7338
475,0.10755790770053864,1.0,1.0,1.0,7331
476,0.10751869529485703,1.0,1.0,1.0,7327
477,0.10747800767421722,1.0,1.0,1.0,7322
478,0.10745476931333542,1.0,1.0,1.0,7315
479,0.10739906132221222,1.0,1.0,1.0,7308
480,0.10735684633255005,1.0,1.0,1.0,7306
481,0.10731826722621918,1.0,1.0,1.0,7302
482,0.10727941989898682,1.0,1.0,1.0,7297
483,0.107236847281456,1.0,1.0,1.0,7292
484,0.1072843000292778,1.0,1.0,1.0,7285
485,0.10717013478279114,1.0,1.0,1.0,7281
486,0.10712769627571106,1.0,1.0,1.0,7280
487,0.10707547515630722,1.0,1.0,1.0,7276
488,0.10705248266458511,1.0,1.0,1.0,7268
489,0.10699589550495148,1.0,1.0,1.0,7262
490,0.10695505887269974,1.0,1.0,1.0,7258
491,0.10695470869541168,1.0,1.0,1.0,7256
492,0.10687431693077087,1.0,1.0,1.0,7250
493,0.10683433711528778,1.0,1.0,1.0,7244
494,0.10679338872432709,1.0,1.0,1.0,7240
495,0.10675779730081558,1.0,1.0,1.0,7234
496,0.10671459883451462,1.0,1.0,1.0,7232
497,0.10667246580123901,1.0,1.0,1.0,7227
498,0.10663264244794846,1.0,1.0,1.0,7223
499,0.10660053044557571,1.0,1.0,1.0,7220
