,train_loss,train_acc,val_acc,test_acc,num_feats
0,3.5831159353256226,0.5939903846153847,0.8783333333333334,0.8806666666666666,5000
1,2.1154694259166718,0.9018629807692309,0.9380000000000001,0.9396666666666667,5000
2,1.0279800444841385,0.9574819711538461,0.9633333333333333,0.9663333333333334,5000
3,1.2302996218204498,0.9400240384615385,0.9663333333333334,0.963,5000
4,0.8504931330680847,0.9665264423076924,0.9029999999999999,0.9183333333333333,5000
5,1.4378059804439545,0.9128004807692308,0.9746666666666667,0.9766666666666666,5000
6,0.863518550992012,0.9615084134615385,0.9813333333333333,0.9739999999999999,5000
7,0.822664387524128,0.9606670673076924,0.9856666666666666,0.968,5000
8,0.6613942310214043,0.9774038461538461,0.957,0.9553333333333333,5000
9,0.7750343158841133,0.9639122596153846,0.988,0.9746666666666667,4682
10,0.5782236233353615,0.986328125,0.9886666666666667,0.9806666666666667,4518
11,0.5234640762209892,0.98671875,0.9826666666666667,0.9726666666666667,4477
12,0.5483068451285362,0.9801382211538462,0.9956666666666667,0.9903333333333334,4450
13,0.5421817302703857,0.9840444711538462,0.9923333333333333,0.991,4429
14,0.4298287108540535,0.99453125,0.9973333333333333,0.9886666666666667,4408
15,0.47562531381845474,0.9902944711538462,0.992,0.9856666666666666,4387
16,0.4252619370818138,0.98984375,0.9946666666666667,0.9963333333333333,4368
17,0.47013476490974426,0.988671875,0.9943333333333332,0.9876666666666667,4349
18,0.3796096593141556,0.99609375,0.9956666666666667,0.992,4334
19,0.3874637484550476,0.9930288461538461,0.9926666666666666,0.9979999999999999,4316
20,0.3786357194185257,0.995703125,0.9976666666666666,0.9983333333333334,4301
21,0.3549949862062931,0.996484375,0.989,0.9853333333333333,4280
22,0.39831269532442093,0.992578125,0.9976666666666666,0.9940000000000001,4262
23,0.44385163486003876,0.991015625,0.9943333333333332,0.9906666666666667,4244
24,0.36246710643172264,0.996484375,0.9973333333333333,0.9966666666666667,4233
25,0.3557908236980438,0.996484375,0.9986666666666667,0.991,4220
26,0.3536072447896004,0.995703125,0.9986666666666667,0.9966666666666667,4209
27,0.31735773012042046,0.9984375,0.9923333333333333,0.9886666666666667,4197
28,0.3574538007378578,0.99609375,0.9993333333333334,0.9979999999999999,4183
29,0.39417847245931625,0.9918569711538462,0.9943333333333332,0.9950000000000001,4174
30,0.35801294445991516,0.995703125,0.9943333333333334,0.9896666666666666,4157
31,0.4088537395000458,0.99296875,0.9983333333333334,0.9940000000000001,4151
32,0.3161482959985733,0.9984375,0.9979999999999999,0.9963333333333333,4135
33,0.32354333251714706,0.997265625,0.9986666666666667,0.9956666666666667,4110
34,0.3225878104567528,0.997265625,0.999,0.999,4094
35,0.3357730954885483,0.996875,0.9766666666666666,0.9983333333333334,4088
36,0.34239328280091286,0.9953125,0.9896666666666666,0.9953333333333333,4070
37,0.36080823838710785,0.9949819711538461,0.9979999999999999,0.9956666666666667,4059
38,0.5411006137728691,0.9833233173076923,0.9986666666666667,0.9986666666666667,4045
39,0.43117349222302437,0.991015625,0.9956666666666667,0.9986666666666667,4038
40,0.3297593332827091,0.996875,0.9903333333333334,0.977,4034
41,0.3431672044098377,0.996484375,1.0,0.997,4015
42,0.3085445500910282,0.997265625,0.9956666666666667,0.9986666666666667,4004
43,0.34653278067708015,0.996875,0.9993333333333334,0.999,3998
44,0.31304818019270897,0.9957632211538462,0.9983333333333334,0.9996666666666667,3989
45,0.3116217702627182,0.9984375,0.9986666666666667,0.9983333333333334,3981
46,0.30082546547055244,0.9984375,0.9983333333333334,0.996,3969
47,0.3005724176764488,0.998828125,0.9963333333333333,0.999,3959
48,0.2922752574086189,0.99921875,0.9986666666666667,0.9986666666666667,3948
49,0.30453750863671303,0.998046875,0.9996666666666667,0.996,3940
50,0.2938494309782982,0.999609375,0.9979999999999999,0.9996666666666667,3928
51,0.30506353825330734,0.99765625,0.9993333333333334,0.999,3917
52,0.2945104278624058,0.9984375,0.9993333333333334,1.0,3906
53,0.2872597649693489,0.999609375,0.9993333333333334,0.9996666666666667,3896
54,0.2987816780805588,0.998828125,0.9996666666666667,1.0,3883
55,0.2982264831662178,0.998828125,0.9986666666666667,0.9983333333333334,3874
56,0.28246867656707764,0.999609375,0.9993333333333334,0.9986666666666667,3864
57,0.288616593927145,0.99921875,0.999,0.9993333333333334,3849
58,0.33406558632850647,0.9957632211538462,0.9996666666666667,0.9993333333333334,3838
59,0.2922399044036865,0.998046875,0.9979999999999999,0.996,3834
60,0.30509040132164955,0.997265625,0.9993333333333334,0.9973333333333333,3821
61,0.2951030433177948,0.998828125,0.9936666666666666,0.9889999999999999,3809
62,0.2895916774868965,0.99921875,0.999,0.9986666666666667,3797
63,0.2930116690695286,0.998828125,0.9996666666666667,0.9986666666666667,3787
64,0.28187232092022896,1.0,0.999,0.9993333333333334,3776
65,0.30098896846175194,0.99765625,0.9946666666666667,0.992,3771
66,0.3016721159219742,0.9984375,0.999,0.9943333333333332,3761
67,0.3150103874504566,0.998046875,0.9946666666666667,0.9953333333333333,3751
68,0.3195738196372986,0.997265625,0.9996666666666667,0.9976666666666666,3747
69,0.2950840853154659,0.9984375,0.999,0.9986666666666667,3741
70,0.27766596898436546,0.99921875,0.9979999999999999,0.9966666666666667,3733
71,0.36557015031576157,0.994140625,0.9993333333333334,0.999,3722
72,0.3444489501416683,0.9949819711538461,0.9889999999999999,0.9886666666666667,3718
73,0.40209682658314705,0.9890625,0.9913333333333334,0.9966666666666667,3711
74,0.40550044924020767,0.9887319711538461,0.999,1.0,3704
75,0.32870378717780113,0.994921875,0.988,0.9916666666666666,3688
76,0.32610511407256126,0.996484375,1.0,0.999,3675
77,0.28240953013300896,0.998828125,0.999,0.999,3669
78,0.28364916145801544,0.99921875,0.9983333333333334,0.9956666666666667,3661
79,0.28207898885011673,1.0,0.997,0.9993333333333334,3648
80,0.27538714557886124,0.999609375,0.9976666666666666,0.991,3635
81,0.28286297991871834,0.998046875,0.9993333333333334,0.999,3620
82,0.27940182015299797,0.99921875,0.9983333333333334,0.9913333333333334,3618
83,0.27031420171260834,0.999609375,0.999,0.9996666666666667,3611
84,0.2783598080277443,0.998828125,0.9996666666666667,0.996,3601
85,0.2647809162735939,1.0,1.0,0.9993333333333334,3595
86,0.27251647412776947,0.998828125,1.0,0.999,3581
87,0.2667653374373913,1.0,0.9976666666666666,0.9993333333333334,3576
88,0.26203615218400955,1.0,0.9933333333333333,0.9986666666666667,3564
89,0.29783133417367935,0.998046875,0.9996666666666667,0.9973333333333333,3555
90,0.27418993040919304,0.9984375,0.997,0.9986666666666667,3550
91,0.2722913399338722,0.999609375,0.999,0.9979999999999999,3535
92,0.2790607810020447,0.9984375,0.9996666666666667,0.9996666666666667,3527
93,0.27425894513726234,0.998828125,0.9996666666666667,0.9956666666666667,3520
94,0.276959802955389,0.999609375,0.9993333333333334,0.9966666666666667,3511
95,0.27662258967757225,0.998046875,0.999,0.9986666666666667,3502
96,0.26793835684657097,0.99921875,0.9966666666666667,0.9996666666666667,3491
97,0.2821689359843731,0.998828125,0.9986666666666667,1.0,3482
98,0.2712918221950531,0.99921875,0.9983333333333334,0.9986666666666667,3472
99,0.27933846414089203,0.998828125,0.9986666666666667,0.996,3458
100,0.27347859740257263,0.99921875,0.9996666666666667,0.999,3452
101,0.26131365820765495,0.999609375,0.999,0.9993333333333334,3443
102,0.26872458308935165,0.999609375,0.9996666666666667,1.0,3438
103,0.2611582651734352,0.99921875,1.0,0.9993333333333334,3424
104,0.27057265490293503,0.999609375,0.9996666666666667,0.9996666666666667,3419
105,0.288090568035841,0.9984375,0.9986666666666667,0.9986666666666667,3413
106,0.30723683536052704,0.9930288461538461,0.9983333333333334,0.9963333333333333,3405
107,0.2630682848393917,0.99921875,0.9923333333333334,0.9976666666666666,3394
108,0.3357171565294266,0.992578125,1.0,0.9996666666666667,3384
109,0.29880618676543236,0.9957632211538462,0.9983333333333334,0.9983333333333334,3374
110,0.2604346424341202,0.999609375,0.999,0.993,3367
111,0.3312533237040043,0.9942007211538462,0.9996666666666667,0.9993333333333334,3357
112,0.3263564929366112,0.9938100961538462,0.9926666666666666,0.9933333333333333,3344
113,0.2982957996428013,0.996484375,0.9946666666666667,0.9976666666666666,3336
114,0.2885241433978081,0.99765625,0.9963333333333333,0.996,3321
115,0.3052876144647598,0.9934194711538462,0.9956666666666667,0.9963333333333333,3320
116,0.25322190672159195,1.0,0.9933333333333333,0.9963333333333333,3308
117,0.31634727865457535,0.99609375,0.9979999999999999,0.9943333333333332,3295
118,0.25275470316410065,1.0,0.9996666666666667,1.0,3287
119,0.27077506855130196,0.9957632211538462,0.9993333333333334,0.9996666666666667,3275
120,0.2619796320796013,0.998828125,0.9966666666666667,1.0,3268
121,0.3525606282055378,0.9915264423076924,0.9966666666666667,0.999,3258
122,0.340686559677124,0.9911358173076923,0.999,0.9983333333333334,3259
123,0.26398391276597977,0.99921875,0.9993333333333334,0.9976666666666666,3248
124,0.27787886559963226,0.998046875,0.999,1.0,3236
125,0.2619885168969631,0.998828125,0.9983333333333334,0.9979999999999999,3226
126,0.28315915539860725,0.997265625,0.9986666666666667,0.9993333333333334,3220
127,0.28551894798874855,0.9953725961538462,0.9993333333333334,0.9996666666666667,3205
128,0.25499623268842697,0.99921875,1.0,0.9996666666666667,3199
129,0.2585299648344517,0.999609375,0.9993333333333334,0.9956666666666667,3190
130,0.2643430382013321,0.998828125,0.9993333333333334,0.9996666666666667,3181
131,0.25660036504268646,0.998828125,0.9993333333333334,0.999,3172
132,0.2839170843362808,0.9957632211538462,0.9996666666666667,0.9996666666666667,3164
133,0.2569424510002136,0.9984375,0.9996666666666667,0.9993333333333334,3160
134,0.26196641474962234,0.998828125,0.9993333333333334,0.9996666666666667,3153
135,0.2776256166398525,0.998046875,0.9986666666666667,1.0,3145
136,0.2452215924859047,1.0,1.0,0.9993333333333334,3137
137,0.24742363020777702,0.999609375,1.0,0.9996666666666667,3129
138,0.26434263959527016,0.9957632211538462,0.9996666666666667,1.0,3119
139,0.29400845617055893,0.9953725961538462,1.0,0.999,3107
140,0.25747933238744736,0.99921875,0.9940000000000001,0.996,3097
141,0.2644452750682831,0.999609375,0.999,0.9973333333333333,3085
142,0.24277988448739052,1.0,0.9966666666666667,0.9993333333333334,3076
143,0.24475309997797012,1.0,0.9933333333333333,0.9993333333333334,3066
144,0.25837384909391403,0.998828125,0.9996666666666667,0.9993333333333334,3056
145,0.24992798268795013,0.99921875,0.9996666666666667,0.9996666666666667,3049
146,0.24578139185905457,0.99921875,0.9996666666666667,0.9979999999999999,3038
147,0.2668199725449085,0.997265625,0.9950000000000001,0.9996666666666667,3028
148,0.2560676857829094,0.9984375,1.0,0.9993333333333334,3020
149,0.24598801508545876,0.99921875,1.0,0.9996666666666667,3012
150,0.24325745925307274,1.0,1.0,0.9986666666666667,3009
151,0.24245013296604156,1.0,0.9996666666666667,0.9996666666666667,2997
152,0.2437054067850113,0.999609375,1.0,0.9966666666666667,2990
153,0.2425922453403473,0.999609375,0.9996666666666667,1.0,2983
154,0.2380244992673397,1.0,1.0,1.0,2973
155,0.23778163269162178,1.0,1.0,0.9996666666666667,2967
156,0.24403809383511543,0.999609375,0.9996666666666667,0.9986666666666667,2957
157,0.23695672303438187,1.0,1.0,1.0,2944
158,0.23883656039834023,1.0,0.9996666666666667,1.0,2935
159,0.23863080888986588,1.0,1.0,1.0,2928
160,0.23648755252361298,1.0,0.9986666666666667,0.996,2919
161,0.24374496564269066,0.99921875,0.9996666666666667,0.9996666666666667,2912
162,0.23708083480596542,0.999609375,0.9993333333333334,1.0,2903
163,0.2346373274922371,1.0,0.9993333333333334,1.0,2896
164,0.23590665310621262,1.0,0.9996666666666667,1.0,2891
165,0.25538983568549156,0.9984375,0.9966666666666667,0.9993333333333334,2876
